target_word_unique,avgRT_related,avgRT_unrelated,avgZ_RT_related,avgZ_RT_unrelated,seRT_related,seRT_unrelated,seZ_RT_related,seZ_RT_unrelated,target_answeredN_related,target_answeredN_unrelated,target_timeoutN_related,target_timeoutN_unrelated,target_correct_keep_related,target_correct_keep_unrelated,target_answeredN_keep_related,target_answeredN_keep_unrelated,target_timeoutN_keep_related,target_timeoutN_keep_unrelated,target_prop_correct_keep_related,target_prop_correct_keep_unrelated,cue_answeredN_related,cue_answeredN_unrelated,cue_timeoutN_related,cue_timeoutN_unrelated,cue_correct_keep_related,cue_correct_keep_unrelated,cue_answeredN_keep_related,cue_answeredN_keep_unrelated,cue_timeoutN_keep_related,cue_timeoutN_keep_unrelated,cue_prop_correct_keep_related,cue_prop_correct_keep_unrelated,target_sample_keep_related,target_sample_keep_unrelated,avgRT_prime,avgZ_prime,language,en_cue,en_target,sk_cue,sk_target,sk_word_combo,unrelated_sk_cue
pripraviť,550.206947373629,564.556749995022,-0.519809762409023,-0.404580456651464,32.9765582346571,28.4516026800487,0.140380279174742,0.113863969914184,21,22,3,7,19,20,19,21,1,0,1,0.952380952380952,21,22,3,7,19,21,19,21,1,0,1,1,19,20,14.3498026213931,0.115229305757559,sk,ready,prepare,pripravený,pripraviť,pripravenýpripraviť,pravdepodobnosť
priznať,577.35204000823,622.333227270434,-0.573596426316128,-0.478232168630161,20.6521453331167,27.6348689981639,0.0699004954820815,0.0765990728595249,29,25,4,1,25,22,25,22,0,0,1,1,29,25,4,1,25,22,25,22,0,0,1,1,25,22,44.9811872622034,0.0953642576859666,sk,admit,confess,pripustiť,priznať,pripustiťpriznať,nízky
problém,542.6099999966,567.927243912573,-0.722509966524688,-0.590171963277939,29.6639288569207,26.2717288159255,0.0706401568108523,0.104512776983255,37,43,4,1,34,41,34,41,0,0,1,1,38,43,3,1,33,40,34,41,0,0,0.970588235294118,0.975609756097561,34,41,25.317243915973,0.132338003246749,sk,trouble,problem,nepríjemnosť,problém,nepríjemnosťproblém,úmrtie
profesionálny,655.774960013365,637.157185257936,-0.188231188830095,-0.305006576045954,64.6534243905762,29.2991347719873,0.213699965764002,0.103375169182472,32,30,3,4,25,27,26,27,0,0,0.961538461538462,1,32,30,3,4,22,27,26,27,0,0,0.846153846153846,1,25,27,-18.6177747554292,-0.116775387215859,sk,amateur,professional,amatérsky,profesionálny,amatérskyprofesionálny,potvrdenie
profesor,509.878909136596,516.84417646078,-0.737301928716095,-0.71685817265486,12.7510609447079,27.7459110899001,0.0452276378703533,0.101040665279782,46,20,4,1,44,17,44,17,0,0,1,1,46,20,4,1,36,17,44,17,0,0,0.818181818181818,1,44,17,6.96526732418403,0.0204437560612352,sk,dean,professor,dekan,profesor,dekanprofesor,úcta
program,570.143470604514,596.11843752903,-0.417023005300668,-0.321765448288327,56.3382025432236,48.2043416264251,0.233397432969664,0.215264183012325,22,37,8,3,17,32,17,32,0,0,1,1,22,37,8,3,15,32,17,32,0,0,0.88235294117647,1,17,32,25.9749669245168,0.0952575570123414,sk,project,program,projekt,program,projektprogram,usporiadať
prokurátor,685.038499996272,682.760611108807,-0.155358135254423,-0.168929197498288,36.7965259024801,30.6792710473243,0.113255869261902,0.0885732780606524,28,20,4,3,24,18,25,18,0,0,0.96,1,29,20,3,3,24,17,25,18,0,0,0.96,0.944444444444444,24,18,-2.27788888746511,-0.0135710622438646,sk,lawyer,prosecutor,právnik,prokurátor,právnikprokurátor,kontrolovať
protokol,615.631885718626,678.898818181658,-0.41297353982488,-0.0547699545270069,25.9133718801171,50.7887684731266,0.0984625282476559,0.206978571096707,39,25,3,4,35,22,35,22,0,0,1,1,39,25,3,4,34,21,35,21,0,1,0.971428571428571,1,35,22,63.2669324630324,0.358203585297873,sk,rule,protocol,pravidlo,protokol,pravidloprotokol,vtipný
prototyp,608.210529428263,840.985642900034,-0.211976288417739,0.207032808341017,29.8374611104751,82.9958654500687,0.144976390502954,0.154855491764123,21,18,1,2,17,14,17,14,0,0,1,1,21,18,1,2,17,14,17,14,0,0,1,1,17,14,232.775113471771,0.419009096758756,sk,model,prototype,model,prototyp,modelprototyp,občerstvenie
prvok,627.584866667513,635.498999998125,-0.41873021757537,-0.31069184052459,23.1595217372306,38.2994481518003,0.0714951741654119,0.131039052500951,50,34,5,1,45,29,45,29,1,0,1,1,50,34,5,1,43,29,45,29,1,0,0.955555555555556,1,45,29,7.91413333061166,0.108038377050781,sk,factor,element,faktor,prvok,faktorprvok,milionár
práca,531.820066693256,503.338636355377,-0.722372916430177,-0.837908516574241,24.2122723791781,31.4750185571742,0.0881827017944649,0.0896212634952752,34,27,4,11,30,22,30,23,0,0,1,0.956521739130435,34,28,4,10,30,23,30,23,0,0,1,1,30,22,-28.4814303378793,-0.115535600144064,sk,job,work,zamestnanie,práca,zamestnaniepráca,pohľad
prápor,796.906608714382,905.103857129621,0.338291242635854,0.474428042284563,67.7481075158495,159.351428165251,0.205820503794474,0.485613028657456,34,18,4,3,23,7,31,14,0,0,0.741935483870968,0.5,35,17,3,4,21,14,31,14,0,0,0.67741935483871,1,23,7,108.19724841524,0.136136799648709,sk,regiment,battalion,pluk,prápor,plukprápor,škorica
príjem,518.289285734279,560.312104177939,-0.568529383846151,-0.580665441014012,30.8718866834622,16.4182800646315,0.157063438087407,0.0752533647325815,15,50,2,3,14,48,14,48,0,0,1,1,15,50,2,3,13,47,14,48,0,0,0.928571428571429,0.979166666666667,14,48,42.0228184436598,-0.0121360571678606,sk,profit,income,zisk,príjem,ziskpríjem,sladký
príjemný,574.736700007047,652.471029416951,-0.638652145475713,-0.312867679366919,35.7064607676953,54.4968846625678,0.0771728620154364,0.173306188139541,32,37,2,3,30,34,31,34,0,0,0.967741935483871,1,33,37,1,3,31,32,31,34,0,0,1,0.941176470588235,30,34,77.7343294099034,0.325784466108794,sk,comfortable,pleasant,pohodlný,príjemný,pohodlnýpríjemný,kandidát
prísaha,588.216157899788,558.684833422871,-0.508668141957222,-0.58839957512015,37.9352474760197,34.0218783225464,0.18373856038281,0.119675592606181,22,16,5,4,19,12,19,12,0,0,1,1,22,16,5,4,17,11,19,12,0,0,0.894736842105263,0.916666666666667,19,12,-29.5313244769167,-0.079731433162928,sk,swear,oath,prisahať,prísaha,prisahaťprísaha,smeti
príspevok,609.295243241326,576.411354830907,-0.409473716438476,-0.486535177571915,38.1618191551491,33.2043198741446,0.127614417115472,0.106592295707098,39,35,5,3,37,31,37,31,0,0,1,1,39,37,5,1,36,29,37,31,0,0,0.972972972972973,0.935483870967742,37,31,-32.8838884104184,-0.0770614611334383,sk,charity,donation,charita,príspevok,charitapríspevok,pohovka
prístav,507.343363658307,589.157000127523,-0.716244843074319,-0.464225505289406,14.6487515536647,45.8505001269952,0.0547882817723154,0.140369704631322,25,16,8,3,22,14,22,15,0,0,1,0.933333333333333,26,16,7,3,22,15,22,15,0,0,1,1,22,14,81.8136364692162,0.252019337784913,sk,bay,harbor,záliv,prístav,zálivprístav,šialenstvo
prístrešok,650.261083364779,702.058399999777,-0.177345370939204,-0.00127673470473564,37.1277443014376,38.8010556446882,0.119399915510825,0.0961684548925308,32,30,7,3,24,25,25,26,0,0,0.96,0.961538461538462,31,30,8,3,23,26,25,26,0,0,0.92,1,24,25,51.7973166349985,0.176068636234469,sk,refuge,shelter,úkryt,prístrešok,úkrytprístrešok,hmotnosť
prístroj,584.223142888289,561.053076958159,-0.393787579170356,-0.520381403566783,45.3807724541185,34.1353406046977,0.25137069615007,0.121752551464582,23,31,2,8,21,26,22,27,0,0,0.954545454545455,0.962962962962963,23,31,2,8,22,27,22,27,0,0,1,1,21,26,-23.1700659301302,-0.126593824396428,sk,tool,instrument,nástroj,prístroj,nástrojprístroj,držať
prísť,563.067608689381,571.028961534619,-0.662169241385877,-0.489697323947295,32.2040435902549,42.9990947841903,0.114968643136263,0.157178785217323,26,33,2,3,23,26,23,27,1,0,1,0.962962962962963,26,32,2,4,23,25,23,27,1,0,1,0.925925925925926,23,26,7.96135284523837,0.172471917438582,sk,arrive,come,doraziť,prísť,doraziťprísť,astronaut
prízvuk,549.924576946384,719.740458333539,-0.617633886311136,0.0101816183994305,25.5105705368973,57.6684413633132,0.0841229747607556,0.242782842350088,29,26,1,7,26,24,27,25,0,0,0.962962962962963,0.96,30,29,0,4,26,12,27,25,0,0,0.962962962962963,0.48,26,24,169.815881387155,0.627815504710567,sk,voice,accent,hlas,prízvuk,hlasprízvuk,kavaléria
príčina,626.754800057368,668.633176443754,-0.406390085605342,-0.146169505966111,30.0926567648582,47.5022068652785,0.0931736925960282,0.181032006546248,37,21,4,4,30,17,30,17,1,0,1,1,37,21,4,4,30,13,30,17,1,0,1,0.764705882352941,30,17,41.8783763863867,0.26022057963923,sk,reason,cause,dôvod,príčina,dôvodpríčina,sirotinec
psychologický,728.096720022886,679.721222216124,-0.0448527381241738,-0.11228552872921,70.1489655788077,65.3599957726169,0.23497428039231,0.208738608503688,31,23,5,1,25,18,26,18,1,0,0.961538461538462,1,32,23,4,1,26,18,26,18,1,0,1,1,25,18,-48.3754978067614,-0.067432790605036,sk,medical,psychological,lekársky,psychologický,lekárskypsychologický,čakať
psychológia,631.556185212534,633.236742862874,-0.375056438289846,-0.379746731011565,33.5477676229776,24.7031781042447,0.0909974660360321,0.0887511138033771,30,38,8,0,27,35,27,35,0,0,1,1,30,38,8,0,27,33,27,35,0,0,1,0.942857142857143,27,35,1.68055765034001,-0.00469029272171928,sk,anatomy,psychology,anatómia,psychológia,anatómiapsychológia,prasklina
publikum,635.334137992151,700.571956545596,-0.323128101250299,-0.0840710854069413,37.6197438601468,46.7692628205346,0.103064110992581,0.169840250716577,30,24,2,4,29,23,29,23,0,0,1,1,30,24,2,4,25,22,29,23,0,0,0.862068965517241,0.956521739130435,29,23,65.237818553445,0.239057015843358,sk,crowd,audience,dav,publikum,davpublikum,pohár
písanie,554.29568422159,522.452468744778,-0.660974173977949,-0.783741439862571,22.0470157583801,17.3730426391694,0.0819853749048232,0.055777135196801,41,37,7,5,38,32,38,33,0,0,1,0.96969696969697,41,37,7,5,38,31,38,33,0,0,1,0.93939393939394,38,32,-31.8432154768121,-0.122767265884623,sk,reading,writing,čítanie,písanie,čítaniepísanie,zisk
písať,496.438758628503,583.448315795508,-0.913510035185779,-0.487864098061077,17.7409639913689,55.4290125834424,0.0603093994570268,0.19217321131596,32,23,1,5,29,19,29,19,0,0,1,1,32,23,1,5,29,18,29,19,0,0,1,0.947368421052632,29,19,87.0095571670049,0.425645937124702,sk,read,write,čítať,písať,čítaťpísať,výber
písmeno,585.895975639094,507.256000009623,-0.559998932716648,-0.665397911556962,40.1190974605117,23.111286686515,0.10626197594169,0.0952475880759336,46,25,10,6,41,21,41,21,0,0,1,1,46,26,10,5,39,19,41,21,0,0,0.951219512195122,0.904761904761905,41,21,-78.6399756294707,-0.105398978840314,sk,telegram,letter,telegram,písmeno,telegrampísmeno,puška
píšťalka,682.776481479275,739.209088243014,-0.141187380498919,0.0283384491427266,31.289579818366,39.3653406706117,0.0931290719913572,0.123283131328177,29,38,6,3,27,34,27,36,0,0,1,0.944444444444444,31,38,4,3,26,35,27,36,0,0,0.962962962962963,0.972222222222222,27,34,56.4326067637389,0.169525829641646,sk,horn,whistle,roh,píšťalka,rohpíšťalka,vesmír
pôžička,628.349866631705,671.134676469786,-0.363762727669597,-0.410671560832348,79.8268345477754,68.1822939220492,0.187499921767094,0.160145825034229,19,37,3,5,15,34,16,34,0,0,0.9375,1,19,37,3,5,14,31,16,34,0,0,0.875,0.911764705882353,15,34,42.7848098380809,-0.0469088331627508,sk,credit,loan,úver,pôžička,úverpôžička,záliv
radosť,485.42589743157,573.915444469816,-0.836243737955075,-0.653714344887909,17.0505405790041,44.4470080592958,0.0490214475154309,0.141705195289149,43,29,7,5,39,27,39,27,0,0,1,1,44,29,6,5,39,26,39,27,0,0,1,0.962962962962963,39,27,88.4895470382453,0.182529393067166,sk,pleasure,joy,potešenie,radosť,potešenieradosť,predávajúci
rakovina,560.274849999108,596.749772740019,-0.639865219345013,-0.375427859385709,41.2774929372173,23.0256919749371,0.0805099783903962,0.103153650148156,22,24,5,2,20,22,20,22,0,0,1,1,22,24,5,2,18,21,20,22,0,0,0.9,0.954545454545455,20,22,36.4749227409105,0.264437359959304,sk,tumor,cancer,nádor,rakovina,nádorrakovina,pán
rameno,711.230857154774,627.55284003799,-0.0227869304902971,-0.410204623467023,96.4654241121406,32.2610021046343,0.371330529629863,0.0929015906033193,14,28,7,6,14,25,14,26,1,0,1,0.961538461538462,15,28,6,6,14,25,14,26,1,0,1,0.961538461538462,14,25,-83.6780171167845,-0.387417692976726,sk,hand,arm,ruka,rameno,rukarameno,potenciál
raňajky,567.286297877289,523.092166728267,-0.738893853592261,-0.72158602080653,31.7150643967291,34.7533711348317,0.0765568793237162,0.103416027965413,50,22,5,0,47,18,47,18,0,0,1,1,50,22,5,0,47,18,47,18,0,0,1,1,47,18,-44.194131149022,0.0173078327857314,sk,dinner,breakfast,večera,raňajky,večeraraňajky,výsledok
reaktor,875.367800009519,720.036523829651,0.328571831795404,0.0425208594302231,139.901103594749,45.4538138855492,0.338593276579509,0.212934235927093,18,31,3,4,15,21,16,26,0,1,0.9375,0.807692307692308,18,30,3,5,16,25,16,26,0,1,1,0.961538461538462,15,21,-155.331276179867,-0.286050972365181,sk,generator,reactor,generátor,reaktor,generátorreaktor,kŕmiť
realistický,627.607027041149,745.441521757522,-0.462261083475308,0.082862844845852,39.5466323351736,62.4906703890666,0.110696820723306,0.209858860734009,43,26,6,2,37,23,37,24,0,0,1,0.958333333333333,44,26,5,2,37,22,37,24,0,0,1,0.916666666666667,37,23,117.834494716373,0.54512392832116,sk,optimistic,realistic,optimistický,realistický,optimistickýrealistický,kapsula
reštaurácia,570.738750035723,768.675666652756,-0.462850049142388,0.169716600430934,30.7060099437071,78.7847713855017,0.110562070448902,0.25637392965197,29,28,3,3,28,24,28,24,0,0,1,1,29,29,3,2,28,9,28,24,0,0,1,0.375,28,24,197.936916617033,0.632566649573322,sk,pub,restaurant,krčma,reštaurácia,krčmareštaurácia,aids
riaditeľ,522.43556250707,594.817541678933,-0.608369257655927,-0.446641851017336,19.2992054315829,49.6842356892018,0.061488446188275,0.151345373067438,21,27,4,3,16,24,16,24,0,0,1,1,22,27,3,3,16,24,16,24,0,0,1,1,16,24,72.381979171863,0.161727406638592,sk,producer,director,výrobca,riaditeľ,výrobcariaditeľ,červená
riaditeľstvo,665.651428571161,805.916280001632,-0.266339488461684,-0.0358805859637068,29.8292651142419,74.3113094629433,0.0964877476225618,0.193606100511964,30,31,6,7,28,25,28,25,0,0,1,1,30,30,6,8,28,24,28,25,0,0,1,0.96,28,25,140.264851430471,0.230458902497977,sk,base,headquarters,základňa,riaditeľstvo,základňariaditeľstvo,záruka
robiť,532.151954559814,520.165240021594,-0.770284109891608,-0.721979101068629,36.029356404501,39.3641247763678,0.10814868861785,0.147977335525995,23,31,5,5,22,25,22,25,0,0,1,1,23,31,5,5,22,24,22,25,0,0,1,0.96,22,25,-11.9867145382206,0.0483050088229794,sk,make,do,urobiť,robiť,urobiťrobiť,suchý
robotník,600.357312491604,689.237352946415,-0.504714260151523,-0.206968758568404,37.6442323668842,116.739122458527,0.156218938842497,0.287094093977354,20,21,5,4,16,17,16,18,0,0,1,0.944444444444444,19,22,6,3,16,15,16,18,0,0,1,0.833333333333333,16,17,88.8800404548114,0.297745501583119,sk,farmer,worker,poľnohospodár,robotník,poľnohospodárrobotník,eliminovať
rodina,524.201538455871,506.180684207032,-0.679199589296489,-0.821787972348355,28.779372886881,15.9607023914582,0.131095788886203,0.056364428118751,26,43,7,8,26,38,26,38,0,0,1,1,27,43,6,8,25,38,26,38,0,0,0.961538461538462,1,26,38,-18.0208542488392,-0.142588383051865,sk,clan,family,rod,rodina,rodrodina,vzduch
rodič,514.644043482453,553.294652185279,-0.849228461264901,-0.72178876112259,22.6197004227721,73.0304873495036,0.0902631140775897,0.176209174615859,50,24,8,5,46,23,47,23,0,1,0.978723404255319,1,50,24,8,5,47,23,47,23,0,1,1,1,46,23,38.6506087028255,0.127439700142311,sk,adult,parent,dospelý,rodič,dospelýrodič,zajtra
romantický,566.929973716671,695.383135153086,-0.666064046409042,-0.0895476938961196,17.9402674543994,48.5158129266676,0.0608021371979456,0.159607108774927,41,41,3,4,38,37,38,37,1,0,1,1,41,42,3,3,38,35,38,37,1,0,1,0.945945945945946,38,37,128.453161436415,0.576516352512922,sk,dramatic,romantic,dramatický,romantický,dramatickýromantický,deka
rozhodnosť,666.394272728173,666.10579413237,-0.253115916104125,-0.18358960364387,48.7051315387865,50.0507053686877,0.13208764507682,0.178928025805351,39,41,1,4,33,34,35,34,0,0,0.942857142857143,1,39,41,1,4,35,34,35,34,0,0,1,1,33,34,-0.28847859580253,0.0695263124602545,sk,courage,determination,odvaha,rozhodnosť,odvaharozhodnosť,opraviť
rozkošný,614.958774200227,691.270733342331,-0.51815944293168,-0.209668081707944,35.2872412290184,32.6729990822207,0.0836689083628355,0.101669494435426,35,35,5,8,31,30,32,30,0,0,0.96875,1,35,34,5,9,32,29,32,30,0,0,1,0.966666666666667,31,30,76.311959142104,0.308491361223736,sk,nice,lovely,milý,rozkošný,milýrozkošný,počúvať
roztomilý,635.19521054094,673.069555685142,-0.527005753487272,-0.178233060850858,66.012301568168,63.2723733062517,0.160792597162414,0.247408606924789,25,26,9,2,19,18,19,19,0,0,1,0.947368421052632,25,26,9,2,19,19,19,19,0,0,1,1,19,18,37.8743451442022,0.348772692636415,sk,sweet,cute,sladký,roztomilý,sladkýroztomilý,recepcia
rozumieť,559.42342102891,654.06205555455,-0.552288816897144,-0.299624708796323,34.7711428004725,36.9215181203625,0.0982164855400724,0.125193285393476,20,37,8,1,19,36,19,36,0,0,1,1,21,37,7,1,19,35,19,36,0,0,1,0.972222222222222,19,36,94.6386345256398,0.252664108100821,sk,realize,understand,uvedomiť,rozumieť,uvedomiťrozumieť,oheň
rozumný,576.332870957982,586.72727589545,-0.556303392490076,-0.614530333285909,29.7823130139429,27.0136476295802,0.131448724220336,0.074257257620852,33,33,4,3,31,29,31,29,0,0,1,1,33,34,4,2,31,26,31,29,0,0,1,0.896551724137931,31,29,10.3944049374672,-0.0582269407958332,sk,fair,reasonable,spravodlivý,rozumný,spravodlivýrozumný,zdriemnutie
rozvrh,666.487888893951,546.195405403778,-0.342843176734963,-0.716753887636014,82.3028593090402,21.4526977948487,0.199485080430215,0.0805151261032448,34,38,8,4,27,37,27,37,0,0,1,1,34,39,8,3,26,36,27,37,0,0,0.962962962962963,0.972972972972973,27,37,-120.292483490173,-0.373910710901051,sk,calendar,schedule,kalendár,rozvrh,kalendárrozvrh,južný
ryba,503.199696959431,543.457259394582,-0.852012452602812,-0.682275833313316,23.0575924287207,35.560624613284,0.0614291754642689,0.150389766297547,34,30,6,3,33,27,34,27,0,0,0.970588235294118,1,34,30,6,3,32,27,34,27,0,0,0.941176470588235,1,33,27,40.2575624351509,0.169736619289496,sk,shark,fish,žralok,ryba,žralokryba,pacient
rybolov,638.464611095959,700.856236858265,-0.380555459811887,0.0486234283462878,24.6581303794414,29.0348447516376,0.0753669384704228,0.125929667158579,40,41,2,6,36,38,38,41,0,0,0.947368421052632,0.926829268292683,40,41,2,6,35,40,38,41,0,0,0.921052631578947,0.975609756097561,36,38,62.3916257623057,0.429178888158175,sk,hunting,fishing,lov,rybolov,lovrybolov,prekvapenie
ráno,515.994666690742,492.788285706761,-0.790968181051494,-0.840891323558413,28.353860653604,19.9115068778902,0.0956022150920903,0.0836600418220526,36,23,5,6,30,21,30,21,0,0,1,1,36,24,5,5,29,20,30,21,0,0,0.966666666666667,0.952380952380952,30,21,-23.2063809839812,-0.0499231425069188,sk,tomorrow,morning,zajtra,ráno,zajtraráno,aréna
rím,750.130571432071,680.042942862032,0.242574645302731,-0.227297594465288,44.0068242964758,52.9256436447372,0.158494356918308,0.135075246331976,21,44,6,5,14,35,18,37,1,0,0.777777777777778,0.945945945945946,26,42,1,7,2,37,19,37,0,0,0.105263157894737,1,14,35,-70.0876285700385,-0.469872239768018,sk,caesar,rome,kazár,rím,kazárrím,sanitka
ríša,662.286249991477,586.221529416326,-0.294586724286,-0.483820271762528,37.697500195425,43.6917930126053,0.129613676190604,0.152619795259438,28,23,3,7,28,17,28,18,1,0,1,0.944444444444444,29,24,2,6,23,18,28,18,1,0,0.821428571428571,1,28,17,-76.0647205751515,-0.189233547476528,sk,dynasty,empire,dynastia,ríša,dynastiaríša,mlieko
rýchlo,539.319883703159,484.63094998913,-0.766488883164122,-0.866522370322301,35.4045029559592,17.2638173946596,0.117611126375209,0.078206473933306,48,21,6,4,43,20,43,20,0,0,1,1,48,21,6,4,43,20,43,20,0,0,1,1,43,20,-54.6889337140294,-0.100033487158179,sk,slowly,quickly,pomaly,rýchlo,pomalyrýchlo,strela
rýchlosť,583.151538460495,598.015750008673,-0.572361278245637,-0.450857565086265,92.1166151569462,37.3236557931609,0.254095458803316,0.153190101010784,32,35,7,3,26,32,26,32,0,0,1,1,32,35,7,3,26,30,26,32,0,0,1,0.9375,26,32,14.8642115481786,0.121503713159371,sk,distance,speed,vzdialenosť,rýchlosť,vzdialenosťrýchlosť,inšpirovať
rýchly,541.007264151261,592.004999996815,-0.674703798003149,-0.409007020571876,12.8575405812162,76.0098899972424,0.0654456201008883,0.29158684768066,55,12,0,3,53,10,53,11,0,0,1,0.909090909090909,54,12,1,3,50,10,52,11,1,0,0.961538461538462,0.909090909090909,53,10,50.997735845554,0.265696777431273,sk,slow,fast,pomalý,rýchly,pomalýrýchly,dva
sabotáž,683.933451617586,711.037579028708,-0.0489437843270294,0.0774708485793899,60.4881043925972,29.6130860450956,0.144718826150078,0.126187121648324,34,23,7,4,31,19,31,21,1,1,1,0.904761904761905,36,23,5,4,24,21,31,22,1,0,0.774193548387097,0.954545454545455,31,19,27.1041274111219,0.126414632906419,sk,espionage,sabotage,špionáž,sabotáž,špionážsabotáž,aktívny
