target_word_unique,avgRT_related,avgRT_unrelated,avgZ_RT_related,avgZ_RT_unrelated,seRT_related,seRT_unrelated,seZ_RT_related,seZ_RT_unrelated,target_answeredN_related,target_answeredN_unrelated,target_timeoutN_related,target_timeoutN_unrelated,target_correct_keep_related,target_correct_keep_unrelated,target_answeredN_keep_related,target_answeredN_keep_unrelated,target_timeoutN_keep_related,target_timeoutN_keep_unrelated,target_prop_correct_keep_related,target_prop_correct_keep_unrelated,cue_answeredN_related,cue_answeredN_unrelated,cue_timeoutN_related,cue_timeoutN_unrelated,cue_correct_keep_related,cue_correct_keep_unrelated,cue_answeredN_keep_related,cue_answeredN_keep_unrelated,cue_timeoutN_keep_related,cue_timeoutN_keep_unrelated,cue_prop_correct_keep_related,cue_prop_correct_keep_unrelated,target_sample_keep_related,target_sample_keep_unrelated,avgRT_prime,avgZ_prime,language,en_cue,en_target,pt_br_cue,pt_br_target,pt_br_word_combo
transferir,612.178913564845,601.951000001471,-0.402652581347998,-0.42133879218061,20.2869565413411,19.7549895487428,0.0566782154940438,0.0533733780727939,88,99,1,0,81,93,82,95,0,0,0.98780487804878,0.978947368421053,88,99,1,0,79,89,82,95,0,0,0.963414634146341,0.936842105263158,81,93,-10.2279135633738,-0.0186862108326125,br_pt,move,transfer,mover,transferir,movertransferir
transmissor,647.851793111345,777.723203403739,-0.290337551822969,0.190179285460534,25.2481509241202,44.0378950948527,0.0659868049385103,0.119904717746526,92,64,3,1,87,59,88,60,2,1,0.988636363636364,0.983333333333333,93,65,2,0,79,58,89,61,1,0,0.887640449438202,0.950819672131147,87,59,129.871410292394,0.480516837283503,br_pt,sensor,transmitter,sensor,transmissor,sensortransmissor
traseira,610.218118651023,641.418399996645,-0.386940818391018,-0.190111484521265,23.2552527954513,26.2913795862173,0.0766669860683546,0.0766389817273533,67,71,1,3,59,65,60,66,0,0,0.983333333333333,0.984848484848485,66,71,2,3,58,65,59,66,1,0,0.983050847457627,0.984848484848485,59,65,31.2002813456223,0.196829333869753,br_pt,front,rear,frente,traseira,frentetraseira
traseiro,605.861199999861,700.619074626394,-0.405524112086413,-0.117397805212868,33.9390855441498,39.5832319700042,0.0932402933774645,0.124736814406952,64,73,0,2,60,67,60,69,0,2,1,0.971014492753623,64,74,0,1,59,51,60,70,0,1,0.983333333333333,0.728571428571429,60,67,94.7578746265322,0.288126306873545,br_pt,ass,butt,rabo,traseiro,rabotraseiro
tratamento,598.406200005927,552.10331373528,-0.409062208000313,-0.508999205839524,15.7324614153222,13.3634703653851,0.058840259544839,0.0612626036485072,95,55,0,0,85,51,85,51,0,0,1,1,94,55,1,0,82,50,84,51,1,0,0.976190476190476,0.980392156862745,85,51,-46.3028862706466,-0.0999369978392112,br_pt,therapy,treatment,terapia,tratamento,terapiatratamento
trimestre,685.062058848412,757.339981122574,-0.161205859922953,-0.0691643390329323,23.1813432020097,39.260271124665,0.0739398017618791,0.0986056341937761,54,60,2,3,51,53,52,54,1,0,0.980769230769231,0.981481481481482,54,59,2,4,49,53,52,53,1,1,0.942307692307692,1,51,53,72.2779222741622,0.0920415208900207,br_pt,half,quarter,metade,trimestre,metadetrimestre
triplo,508.502364866019,627.985461522534,-0.754065743357723,-0.288021325378396,14.324092837879,34.1125937152002,0.0483337101337617,0.0970612688080214,81,74,1,1,74,66,74,68,0,0,1,0.970588235294118,81,74,1,1,73,67,74,68,0,0,0.986486486486487,0.985294117647059,74,65,119.483096656515,0.466044417979327,br_pt,double,triple,duplo,triplo,duplotriplo
triângulo,584.68929212394,645.450435485584,-0.554245511874342,-0.292598570724617,21.8499490224713,22.0096830294995,0.0563739403748821,0.0713232819954888,101,64,1,0,89,62,90,62,0,0,0.988888888888889,1,101,64,1,0,87,60,90,62,0,0,0.966666666666667,0.967741935483871,89,62,60.7611433616435,0.261646941149724,br_pt,circle,triangle,círculo,triângulo,círculotriângulo
trono,591.678426982088,689.111173340991,-0.534008946779708,-0.217768128126105,19.7967773135334,27.3679241790033,0.0599405785760339,0.0781749103836584,93,85,3,0,89,75,89,80,0,0,1,0.9375,93,85,3,0,84,80,89,80,0,0,0.943820224719101,1,89,75,97.4327463589028,0.316240818653603,br_pt,crown,throne,coroa,trono,coroatrono
trovão,533.878626362556,582.48873769862,-0.68153641240339,-0.498358348639061,13.4964429304924,24.1953757813011,0.0383453341818616,0.0695732045797352,99,65,1,0,91,61,91,61,0,0,1,1,99,65,1,0,91,59,91,61,0,0,1,0.967213114754098,91,61,48.6101113360639,0.183178063764329,br_pt,lightning,thunder,relâmpago,trovão,relâmpagotrovão
trágico,596.135511630142,611.063928568689,-0.480184668508106,-0.393620709783636,17.1105948117509,28.8480110779091,0.0532024097964778,0.125602605542124,92,76,0,2,86,70,87,70,0,0,0.988505747126437,1,92,76,0,2,85,70,87,70,0,0,0.977011494252874,1,86,70,14.9284169385465,0.0865639587244701,br_pt,sad,tragic,triste,trágico,tristetrágico
três,495.415199990587,603.739209721592,-0.716539721833186,-0.401034669722032,14.5424958012653,37.3410483285401,0.0648884309312927,0.125104863307518,92,66,1,0,85,62,87,62,0,0,0.977011494252874,1,92,66,1,0,72,61,87,62,0,0,0.827586206896552,0.983870967741935,85,62,108.324009731005,0.315505052111154,br_pt,one,three,um,três,umtrês
técnica,549.034794117515,661.347840579923,-0.569474131815516,-0.290367416692672,18.4372478614657,38.7323535017125,0.0778556195870653,0.107373748883094,79,72,1,0,68,69,69,69,0,0,0.985507246376812,1,79,72,1,0,67,28,69,69,0,0,0.971014492753623,0.405797101449275,68,69,112.313046462407,0.279106715122845,br_pt,method,technique,método,técnica,métodotécnica
tênis,553.331457631238,519.12982352098,-0.620573230226883,-0.786648802710706,19.1198779228393,14.9010568181094,0.059400098572141,0.0468272111347657,63,53,0,0,59,51,60,51,0,0,0.983333333333333,1,63,53,0,0,53,48,60,51,0,0,0.883333333333333,0.941176470588235,59,51,-34.2016341102577,-0.166075572483823,br_pt,golf,tennis,golfe,tênis,golfetênis
título,553.847021743379,593.291767865203,-0.619859219764204,-0.466972587778768,19.531669238889,27.8784463504233,0.0507950978739932,0.0771656343539525,97,59,3,2,92,56,92,56,1,0,1,1,97,59,3,2,91,55,92,56,1,0,0.989130434782609,0.982142857142857,92,56,39.4447461218239,0.152886631985436,br_pt,name,title,nome,título,nometítulo
túnel,529.890481483052,596.409333335989,-0.612287938142015,-0.382262030118305,13.9922964891802,26.9185042366541,0.0528950378094877,0.0974994471765984,88,92,0,1,81,90,83,90,0,0,0.975903614457831,1,88,92,0,1,79,88,83,90,0,0,0.951807228915663,0.977777777777778,81,90,66.5188518529374,0.23002590802371,br_pt,bridge,tunnel,ponte,túnel,pontetúnel
uniforme,570.629960528349,581.530345231455,-0.471442108420566,-0.389598681136555,17.6063198413317,16.6377439042578,0.059434317206624,0.0678574361462721,82,91,1,2,76,84,77,86,0,1,0.987012987012987,0.976744186046512,81,91,2,2,75,86,76,86,1,1,0.986842105263158,1,76,84,10.9003847031066,0.0818434272840111,br_pt,badge,uniform,distintivo,uniforme,distintivouniforme
universidade,571.436217814938,665.395340663891,-0.588359485009754,-0.227732764124075,18.868007689114,29.2918001663114,0.0512317301181257,0.103207271494083,103,101,0,2,101,91,101,91,0,1,1,1,103,100,0,3,101,89,101,90,0,2,1,0.988888888888889,101,91,93.9591228489528,0.360626720885678,br_pt,college,university,faculdade,universidade,faculdadeuniversidade
urina,634.463768115945,587.334564110072,-0.346697655209377,-0.474292480726729,22.8538561869538,15.0640101261088,0.0729861161641319,0.0406965450623966,74,81,1,0,69,78,71,78,0,0,0.971830985915493,1,74,81,1,0,68,78,71,78,0,0,0.957746478873239,1,69,78,-47.1292040058729,-0.127594825517352,br_pt,blood,urine,sangue,urina,sangueurina
usar,571.070538499598,645.840716971137,-0.570555103247706,-0.408392417832013,23.7739352588951,46.4718824052505,0.0789360599304732,0.126937731054811,68,62,2,1,65,53,65,54,0,0,1,0.981481481481482,68,62,2,1,63,52,65,54,0,0,0.969230769230769,0.962962962962963,65,53,74.7701784715395,0.162162685415694,br_pt,apply,use,aplique,usar,apliqueusar
usual,631.897535197517,673.82958695206,-0.393151828260175,-0.120938170268194,22.6050814465011,41.8602718727148,0.0676599943226205,0.135398166717702,78,52,1,1,71,46,74,46,0,0,0.959459459459459,1,78,52,1,1,72,45,74,46,0,0,0.972972972972973,0.978260869565217,71,46,41.9320517545439,0.272213657991981,br_pt,ordinary,usual,comum,usual,comumusual
usualmente,677.162115386323,788.096628567358,-0.270918770886746,0.07580741679196,29.8537680376988,40.400290320495,0.0814809812224653,0.110590535548199,90,81,0,4,78,70,81,75,0,1,0.962962962962963,0.933333333333333,90,82,0,3,80,74,81,75,0,1,0.987654320987654,0.986666666666667,78,70,110.934513181035,0.346726187678706,br_pt,normally,usually,normalmente,usualmente,normalmenteusualmente
vacina,610.258397055071,562.365233769314,-0.43878857512509,-0.494249369265906,42.2487460782355,25.2875634790828,0.149605950974791,0.0935771176040025,75,87,0,0,68,77,68,78,0,0,1,0.987179487179487,75,87,0,0,60,75,68,78,0,0,0.88235294117647,0.961538461538462,68,77,-47.8931632857567,-0.055460794140816,br_pt,antidote,vaccine,antídoto,vacina,antídotovacina
vale,573.583766679536,619.073530616909,-0.476824459538659,-0.45666477896575,27.9422522408341,35.4434734578814,0.0872371943904352,0.104790795849019,67,52,0,1,60,49,62,49,0,1,0.967741935483871,1,67,51,0,2,61,47,62,48,0,2,0.983870967741935,0.979166666666667,60,49,45.4897639373725,0.0201596805729088,br_pt,desert,valley,deserto,vale,desertovale
valioso,672.62248980068,666.37762746093,-0.35033446645649,-0.266603623764234,32.0864484365623,40.3584611132119,0.100309932601536,0.0989653618010139,54,55,1,0,49,51,49,52,1,0,1,0.980769230769231,55,55,0,0,48,51,50,52,0,0,0.96,0.980769230769231,49,51,-6.24486233974972,0.0837308426922557,br_pt,deserve,worthy,merecer,valioso,merecervalioso
vampiro,593.512559997308,639.212796874991,-0.635661135817937,-0.320945437163985,29.8955493808128,36.8332069823898,0.0581904697934678,0.107743816740937,54,70,0,0,50,64,50,68,0,0,1,0.941176470588235,54,70,0,0,47,61,50,68,0,0,0.94,0.897058823529412,50,64,45.7002368776833,0.314715698653952,br_pt,zombie,vampire,zumbi,vampiro,zumbivampiro
vaqueiro,677.37441237968,697.329025589945,-0.0899708713339563,-0.0763472196248583,20.5388749904453,25.7809408180716,0.0731801315412564,0.0934558506021322,107,69,1,2,97,61,102,63,0,0,0.950980392156863,0.968253968253968,107,69,1,2,97,61,102,63,0,0,0.950980392156863,0.968253968253968,97,61,19.9546132102647,0.013623651709098,br_pt,rodeo,cowboy,rodeio,vaqueiro,rodeiovaqueiro
vela,606.576468766362,612.224109384566,-0.416647113447989,-0.421007975035427,23.2151546259163,36.3924699046447,0.0765877457672137,0.111146891845186,71,66,2,1,64,64,65,64,1,0,0.984615384615385,1,72,66,1,1,56,63,66,64,0,0,0.848484848484849,0.984375,64,64,5.64764061820449,-0.00436086158743731,br_pt,lamp,candle,luminária,vela,lumináriavela
velejar,804.421686265462,860.911389304138,0.430270063523172,0.655780738365866,48.999346252411,67.8834432487507,0.142885573871004,0.316786543850558,72,54,1,0,51,37,66,49,0,0,0.772727272727273,0.755102040816326,72,54,1,0,60,48,66,49,0,0,0.909090909090909,0.979591836734694,51,37,56.4897030386765,0.225510674842694,br_pt,anchor,sail,âncora,velejar,âncoravelejar
velozes,581.744792836183,612.894823508802,-0.543212367129123,-0.419273127174433,24.5824285419081,42.5520779613225,0.0774873191626001,0.0875800218343868,51,57,1,0,49,51,49,53,0,0,1,0.962264150943396,51,57,1,0,47,48,49,53,0,0,0.959183673469388,0.905660377358491,49,51,31.150030672619,0.12393923995469,br_pt,slow,fast,devagar,velozes,devagarvelozes
velório,641.539837507493,603.433871795256,-0.292817911518068,-0.414618322197815,34.6375081625288,22.9520645409835,0.0858919474661548,0.0741885348690079,82,83,3,4,80,78,80,78,0,3,1,1,82,84,3,3,78,78,80,79,0,2,0.975,0.987341772151899,80,78,-38.1059657122365,-0.121800410679747,br_pt,coffin,funeral,caixão,velório,caixãovelório
vencedora,592.5177713104,623.151244905554,-0.487495598981732,-0.393575104718026,18.8863923591064,26.905780681412,0.063187261165171,0.0660703039994293,77,53,1,1,73,49,73,49,0,0,1,1,77,53,1,1,70,47,73,49,0,0,0.958904109589041,0.959183673469388,73,49,30.6334735951541,0.0939204942637055,br_pt,loser,winner,fracassado,vencedora,fracassadovencedora
vender,553.427571425103,549.972735863462,-0.556531731484523,-0.581330496456545,20.2165937299797,15.1477397241931,0.0706988185996134,0.05773266923972,76,56,2,0,71,53,72,53,0,0,0.986111111111111,1,76,56,2,0,71,52,72,53,0,0,0.986111111111111,0.981132075471698,70,53,-3.45483556164118,-0.0247987649720218,br_pt,buy,sell,comprar,vender,comprarvender
venha,542.616438600332,609.268026273295,-0.675692212688657,-0.462739499581076,23.2106925088949,34.4478166109948,0.0706404670522713,0.0900492145798109,63,55,0,0,57,53,57,53,0,0,1,1,63,55,0,0,56,50,57,53,0,0,0.982456140350877,0.943396226415094,57,53,66.6515876729629,0.21295271310758,br_pt,arrive,come,chegar,venha,chegarvenha
ventilação,629.170030314372,683.367282622799,-0.299309396631237,-0.1670826273217,23.4118091693808,42.702305295134,0.0568266834190151,0.112703420296359,72,52,0,1,66,46,66,47,0,0,1,0.978723404255319,72,52,0,1,63,45,66,47,0,0,0.954545454545455,0.957446808510638,66,46,54.197252308427,0.132226769309536,br_pt,valve,ventilation,válvula,ventilação,válvulaventilação
verificar,580.352557147842,583.37129786039,-0.507716094942727,-0.480157367134884,21.9135537424622,38.0044485418396,0.0879050079917344,0.0923922221577132,56,52,0,1,54,47,54,48,0,0,1,0.979166666666667,56,52,0,1,52,47,54,48,0,0,0.962962962962963,0.979166666666667,54,47,3.01874071254713,0.0275587278078432,br_pt,check,verify,verifica,verificar,verificaverificar
vestir,560.789277763036,571.044535713204,-0.628963073776938,-0.555303528835209,18.0575687266229,19.0050558641114,0.0540325959612445,0.0539982397105746,80,61,1,0,72,56,73,56,0,0,0.986301369863014,1,80,60,1,1,73,53,73,56,0,0,1,0.946428571428571,72,56,10.2552579501674,0.0736595449417295,br_pt,skirt,dress,saia,vestir,saiavestir
vigor,630.439707853208,647.082786882523,-0.378232107818815,-0.326110439991741,23.2922605881178,31.8096235319281,0.0766958143444648,0.0876819605130831,100,67,3,0,90,61,92,63,1,0,0.978260869565217,0.968253968253968,101,67,2,0,93,63,93,63,0,0,1,1,89,61,16.6430790293145,0.0521216678270741,br_pt,strength,force,força,vigor,forçavigor
vila,645.690372894094,599.311358488241,-0.101064864298266,-0.39013016859716,24.4820103178226,19.5705119452511,0.104367380680467,0.083467078501809,63,60,0,2,59,53,60,58,0,0,0.983333333333333,0.913793103448276,63,60,0,2,59,55,60,58,0,0,0.983333333333333,0.948275862068966,59,53,-46.3790144058537,-0.289065304298894,br_pt,camp,village,acampamento,vila,acampamentovila
visão,563.177342113027,622.543469386104,-0.630270079861263,-0.493016841436283,15.3244567587789,46.6828881557122,0.0449609744710505,0.134391450981957,86,52,0,1,76,49,76,50,0,0,1,0.98,86,52,0,1,76,48,76,50,0,0,1,0.96,76,49,59.3661272730769,0.13725323842498,br_pt,revelation,vision,revelação,visão,revelaçãovisão
vitamina,626.303902448057,676.620999978854,-0.435483151906229,-0.253353084526006,35.9675075638059,38.8653494926638,0.0858585277348433,0.124129632155966,88,52,0,0,82,48,82,48,0,0,1,1,88,52,0,0,81,47,82,48,0,0,0.98780487804878,0.979166666666667,82,48,50.3170975307962,0.182130067380223,br_pt,protein,vitamin,proteína,vitamina,proteínavitamina
vodka,609.476483885744,738.901297868595,-0.37443628843677,0.0317297612744977,16.3079343164092,40.1593046113128,0.0672642719799129,0.108759254585068,99,59,1,2,93,47,96,55,1,1,0.96875,0.854545454545454,98,59,2,2,82,49,95,55,2,1,0.863157894736842,0.890909090909091,93,47,129.424813982852,0.406166049711268,br_pt,whiskey,vodka,uísque,vodka,uísquevodka
voluntariamente,742.968812511796,785.659113213821,0.121004377538752,0.246472248026003,42.2936630283365,44.2448288694749,0.148992965761949,0.126592476457414,65,57,3,1,64,53,64,54,0,0,1,0.981481481481482,65,57,3,1,63,53,64,54,0,0,0.984375,0.981481481481482,64,53,42.6903007020245,0.125467870487251,br_pt,volunteer,voluntarily,voluntário,voluntariamente,voluntáriovoluntariamente
voo,577.905866716472,665.907130430847,-0.497216089804607,-0.216221660109791,25.653347239573,47.4936993988986,0.0731798654273071,0.126513950968766,67,52,1,2,59,46,62,48,0,1,0.951612903225806,0.958333333333333,67,52,1,2,57,46,62,48,0,1,0.919354838709677,0.958333333333333,59,46,88.0012637143758,0.280994429694816,br_pt,landing,flight,pousar,voo,pousarvoo
voto,619.035342862677,590.509124986207,-0.304751685457743,-0.503572009020077,22.978534657663,39.2933789770591,0.0905264553294265,0.115959552523758,77,54,1,1,70,48,72,48,1,0,0.972222222222222,1,77,54,1,1,70,47,72,48,1,0,0.972222222222222,0.979166666666667,70,48,-28.5262178764699,-0.198820323562334,br_pt,majority,vote,maioria,voto,maioriavoto
vênus,534.045368412689,622.964850016432,-0.638802304568797,-0.185789945650378,15.6661938774362,32.0150564636892,0.0604747934857967,0.140720501552649,64,51,1,0,57,40,58,42,0,0,0.982758620689655,0.952380952380952,64,50,1,1,57,42,58,42,0,0,0.982758620689655,1,57,40,88.9194816037428,0.453012358918419,br_pt,mars,venus,marte,vênus,martevênus
vídeo,627.037088234512,555.595938269363,-0.378020829208492,-0.546864127361063,25.8020474831546,19.0741832612365,0.0783492839289577,0.0802497650260823,75,89,1,0,68,81,69,81,1,0,0.985507246376812,1,75,89,1,0,36,77,69,81,1,0,0.521739130434783,0.950617283950617,68,81,-71.4411499651485,-0.16884329815257,br_pt,dvd,video,dvd,vídeo,dvdvídeo
watson,837.453955544017,912.109100023584,0.60269156356606,0.761637085987738,66.875079959548,97.8056091662972,0.195717403975334,0.254900578337416,69,56,1,2,45,20,62,50,0,2,0.725806451612903,0.4,68,56,2,2,39,49,61,51,1,1,0.639344262295082,0.96078431372549,45,20,74.6551444795675,0.158945522421678,br_pt,sherlock,watson,sherlock,watson,sherlockwatson
zona,560.265762382097,614.584773336043,-0.540610401967802,-0.346672517631249,17.5718590425815,23.1262148236706,0.0598838108002864,0.090565875294253,105,83,2,4,101,75,101,78,2,0,1,0.961538461538462,105,83,2,4,96,69,101,78,2,0,0.95049504950495,0.884615384615385,101,75,54.3190109539464,0.193937884336554,br_pt,area,zone,área,zona,áreazona
álibi,824.487975011322,855.823524601361,0.438142311173507,0.553184742391501,48.2657341438298,36.4611701012373,0.11677280288571,0.117452263989642,70,87,1,0,40,61,67,81,0,0,0.597014925373134,0.753086419753086,70,86,1,1,65,75,67,80,0,1,0.970149253731343,0.9375,40,61,31.3355495900389,0.115042431217993,br_pt,motive,alibi,motivo,álibi,motivoálibi
árvore,540.78502802665,522.188568174777,-0.666706744465427,-0.746149264071875,22.0132333738997,23.5048059465417,0.0523272132491868,0.0553824799154756,118,50,2,2,107,44,108,44,1,0,0.990740740740741,1,118,50,2,2,100,40,108,44,1,0,0.925925925925926,0.909090909090909,107,44,-18.5964598518731,-0.0794425196064484,br_pt,bush,tree,arbusto,árvore,arbustoárvore
íntimo,657.471428574538,685.279914633825,-0.354474262811766,-0.184650355867405,29.959982563319,39.1617926295571,0.0758439079515722,0.12757980727899,83,85,1,0,70,82,72,82,0,0,0.972222222222222,1,83,85,1,0,72,71,72,82,0,0,1,0.865853658536585,70,82,27.8084860592874,0.16982390694436,br_pt,personal,intimate,pessoal,íntimo,pessoalíntimo
óleo,566.011617651103,566.165047605762,-0.570858440513633,-0.551265191647782,18.6847739088914,28.1272859591899,0.0705980556877297,0.0774632637692135,75,70,0,0,68,63,69,63,0,0,0.985507246376812,1,75,69,0,1,67,61,69,63,0,0,0.971014492753623,0.968253968253968,68,63,0.153429954659032,0.0195932488658507,br_pt,coal,oil,carvão,óleo,carvãoóleo
órbita,665.079445663279,561.457333351762,-0.0296787920217173,-0.482944913713999,28.5779191084647,22.6356971101451,0.136452005135305,0.0764923202026146,101,64,0,0,92,51,94,57,0,0,0.978723404255319,0.894736842105263,101,64,0,0,91,43,94,57,0,0,0.968085106382979,0.754385964912281,92,51,-103.622112311517,-0.453266121692282,br_pt,planet,orbit,planeta,órbita,planetaórbita
ótimo,582.419870939484,567.758014488463,-0.550170578447961,-0.534147776962487,38.1313391040814,19.3189915915066,0.109904841994576,0.0673629448999165,68,73,2,2,62,69,64,69,1,1,0.96875,1,68,73,2,2,63,63,64,69,1,1,0.984375,0.91304347826087,62,69,-14.6618564510209,0.0160228014854734,br_pt,excellent,great,excelente,ótimo,excelenteótimo
ônibus,612.521904681795,609.301555882169,-0.483488774953148,-0.302709074842561,20.9573609972645,38.9440327237179,0.0602480297308839,0.17803541669559,55,68,0,3,52,57,52,62,0,0,1,0.919354838709677,55,68,0,3,45,60,52,62,0,0,0.865384615384615,0.967741935483871,52,57,-3.22034879962666,0.180779700110587,br_pt,train,bus,comboio,ônibus,comboioônibus
